stream_id,datum,wochentag,uhrzeit,nutzer_id,geraet,quelle,song_id,sekunden_gehoert
E-01318,2026-03-02,Montag,11:47,U-0170,Handy,Playlist,S-060,76
E-01319,2026-03-02,Montag,15:35,U-0011,Handy,Playlist,S-001,223
E-01320,2026-03-02,Montag,16:20,U-0014,,Autoplay,S-011,164
E-01321,2026-03-02,Montag,18:24,U-0079,Handy,Album,S-101,253
E-01322,2026-03-02,Montag,18:28,U-0143,Handy,Album,S-020,162
E-01323,2026-03-02,Montag,19:04,U-0034,Smart Speaker,Autoplay,S-021,223
E-01324,2026-03-02,Montag,19:14,U-0063,Handy,Suche,S-024,54
E-01325,2026-03-02,Montag,20:25,U-0021,Handy,Autoplay,S-096,196
E-01326,2026-03-02,Montag,22:43,U-0038,Handy,Suche,S-042,165
E-01327,2026-03-02,Montag,23:59,U-0049,Desktop,Playlist,S-001,223
E-01328,2026-03-03,Dienstag,00:19,U-0103,Tablet,Playlist,S-101,253
E-01329,2026-03-03,Dienstag,05:11,U-0105,,Album,S-051,23
E-01330,2026-03-03,Dienstag,07:17,U-0108,Handy,Playlist,S-062,164
E-01331,2026-03-03,Dienstag,07:41,U-0108,Handy,Playlist,S-011,101
E-01332,2026-03-03,Dienstag,07:52,U-0063,Handy,Playlist,S-007,210
E-01333,2026-03-03,Dienstag,07:58,,Handy,Autoplay,S-096,5
E-01334,2026-03-03,Dienstag,08:20,U-0026,Tablet,Playlist,S-050,40
E-01335,2026-03-03,Dienstag,09:12,U-0002,Desktop,Suche,S-003,159
E-01336,2026-03-03,Dienstag,09:40,U-0091,Tablet,Playlist,S-015,4
E-01337,2026-03-03,Dienstag,09:56,,Handy,Album,S-069,18
E-01338,2026-03-03,Dienstag,11:41,U-0075,Desktop,Suche,S-078,208
E-01339,2026-03-03,Dienstag,11:41,,Desktop,Autoplay,S-020,162
E-01340,2026-03-03,Dienstag,15:43,U-0170,Handy,Suche,S-064,161
E-01341,2026-03-03,Dienstag,15:54,U-0037,Smart Speaker,Autoplay,S-014,4
E-01342,2026-03-03,Dienstag,16:40,U-0058,Handy,Suche,S-011,164
E-01343,2026-03-03,Dienstag,17:09,U-0146,Handy,Playlist,S-092,14
E-01344,2026-03-03,Dienstag,17:34,U-0014,Smart Speaker,Playlist,S-021,223
E-01345,2026-03-03,Dienstag,17:38,U-0035,Handy,Autoplay,S-024,124
E-01346,2026-03-03,Dienstag,17:51,U-0014,Tablet,Suche,S-041,189
E-01347,2026-03-03,Dienstag,19:13,U-0017,Handy,Playlist,S-057,308
E-01348,2026-03-03,Dienstag,19:26,U-0021,Handy,Playlist,S-028,137
E-01349,2026-03-03,Dienstag,20:56,U-0151,Handy,Autoplay,S-029,13
E-01350,2026-03-03,Dienstag,21:25,U-0145,,Autoplay,S-032,26
E-01351,2026-03-03,Dienstag,21:45,U-0014,Handy,Autoplay,S-101,8
E-01352,2026-03-03,Dienstag,23:57,U-0188,Tablet,Playlist,S-115,341
E-01353,2026-03-04,Mittwoch,00:12,U-0025,Handy,Album,S-076,359
E-01354,2026-03-04,Mittwoch,00:13,U-0057,Handy,Playlist,S-073,223
E-01355,2026-03-04,Mittwoch,05:38,U-0007,Tablet,Playlist,S-024,221
E-01356,2026-03-04,Mittwoch,06:44,U-0037,Handy,Autoplay,S-078,208
E-01357,2026-03-04,Mittwoch,07:02,U-0140,Handy,Suche,S-105,202
E-01358,2026-03-04,Mittwoch,08:53,U-0048,Handy,Autoplay,S-031,242
E-01359,2026-03-04,Mittwoch,09:26,U-0169,Handy,Playlist,S-027,165
E-01360,2026-03-04,Mittwoch,10:45,U-0135,Desktop,Playlist,S-094,211
E-01361,2026-03-04,Mittwoch,16:11,U-0121,Handy,Autoplay,S-007,210
E-01362,2026-03-04,Mittwoch,16:46,U-0110,Tablet,Playlist,S-110,13
E-01363,2026-03-04,Mittwoch,17:35,U-0095,Handy,Suche,S-064,241
E-01364,2026-03-04,Mittwoch,17:55,U-0117,Smart Speaker,Album,S-092,204
E-01365,2026-03-04,Mittwoch,18:15,,Handy,Album,S-043,157
E-01366,2026-03-04,Mittwoch,18:18,U-0041,Desktop,Autoplay,S-041,189
E-01367,2026-03-04,Mittwoch,18:24,U-0052,Desktop,Autoplay,S-064,171
E-01368,2026-03-04,Mittwoch,22:19,U-0093,Smartphone,Autoplay,S-114,6
E-01369,2026-03-04,Mittwoch,22:31,U-0111,Smart Speaker,Playlist,S-109,15
E-01370,2026-03-04,Mittwoch,23:33,U-0052,Handy,Playlist,S-032,219
E-01371,2026-03-04,Mittwoch,23:53,U-0140,Handy,Suche,S-098,257
E-01372,2026-03-05,Donnerstag,07:22,U-0058,,Playlist,S-096,196
E-01373,2026-03-05,Donnerstag,08:04,U-0048,Handy,Album,S-064,241
E-01374,2026-03-05,Donnerstag,08:07,U-0166,Handy,Playlist,S-011,164
E-01375,2026-03-05,Donnerstag,08:46,U-0186,Smart Speaker,Playlist,S-028,195
E-01376,2026-03-05,Donnerstag,08:53,U-0068,Handy,Playlist,S-018,9
E-01377,2026-03-05,Donnerstag,09:23,U-0186,Handy,Album,S-074,168
E-01378,2026-03-05,Donnerstag,10:28,U-0126,Tablet,Suche,S-081,17
E-01379,2026-03-05,Donnerstag,10:56,U-0143,Desktop,Album,S-038,136
E-01380,2026-03-05,Donnerstag,13:03,U-0009,Smart Speaker,Album,S-090,239
E-01381,2026-03-05,Donnerstag,13:38,U-0001,Handy,Autoplay,S-024,13
E-01382,2026-03-05,Donnerstag,14:31,U-0086,Handy,Playlist,S-118,28
E-01383,2026-03-05,Donnerstag,14:52,U-0136,Handy,Album,S-003,181
E-01384,2026-03-05,Donnerstag,14:56,U-0031,Handy,Playlist,S-082,207
E-01385,2026-03-05,Donnerstag,17:40,U-0182,Desktop,Album,S-031,242
E-01386,2026-03-05,Donnerstag,20:55,U-0036,Smart Speaker,Playlist,S-115,17
E-01387,2026-03-05,Donnerstag,21:02,U-0043,Tablet,Autoplay,S-088,16
E-01388,2026-03-05,Donnerstag,21:55,U-0156,Handy,Playlist,S-084,205
E-01389,2026-03-05,Donnerstag,22:19,U-0038,Tablet,Autoplay,S-043,157
E-01390,2026-03-05,Donnerstag,23:37,U-0170,Smart Speaker,Playlist,S-107,301
E-01391,2026-03-06,Freitag,06:08,U-0196,Handy,Suche,S-023,173
E-01392,2026-03-06,Freitag,07:08,U-0107,Handy,Album,S-026,245
E-01393,2026-03-06,Freitag,07:20,U-0063,Handy,Autoplay,S-078,97
E-01394,2026-03-06,Freitag,08:00,U-0151,Handy,Playlist,S-005,205
E-01395,2026-03-06,Freitag,08:23,U-0152,Handy,Playlist,S-028,45
E-01396,2026-03-06,Freitag,09:11,U-0010,Handy,Autoplay,S-116,312
E-01397,2026-03-06,Freitag,10:36,U-0024,Desktop,Playlist,S-084,157
E-01398,2026-03-06,Freitag,11:39,U-0199,Handy,Autoplay,S-024,221
E-01399,2026-03-06,Freitag,11:56,U-0190,Handy,Suche,S-041,189
E-01400,2026-03-06,Freitag,12:56,U-0199,Tablet,Playlist,S-021,223
E-01401,2026-03-06,Freitag,13:29,U-0031,Tablet,Album,S-078,208
E-01402,2026-03-06,Freitag,13:44,U-0152,Tablet,Suche,S-093,211
E-01403,2026-03-06,Freitag,13:56,U-0058,Desktop,Suche,S-078,208
E-01404,2026-03-06,Freitag,14:02,U-0033,Desktop,Album,S-013,155
E-01405,2026-03-06,Freitag,14:35,U-0006,Desktop,Playlist,S-046,5
E-01406,2026-03-06,Freitag,15:00,U-0054,Handy,Autoplay,S-010,158
E-01407,2026-03-06,Freitag,15:10,U-0161,Handy,Suche,S-086,339
E-01408,2026-03-06,Freitag,16:16,U-0116,Handy,Suche,S-031,242
E-01409,2026-03-06,Freitag,16:38,U-0167,Handy,Autoplay,S-046,273
E-01410,2026-03-06,Freitag,17:19,U-0095,,Album,S-061,318
E-01411,2026-03-06,Freitag,17:28,U-0058,Smart Speaker,Playlist,S-058,327
E-01412,2026-03-06,Freitag,18:24,U-0084,Smart Speaker,Autoplay,S-041,101
E-01413,2026-03-06,Freitag,18:36,U-0038,Handy,Playlist,S-001,178
E-01414,2026-03-06,Freitag,18:42,U-0008,Desktop,Playlist,S-057,19
E-01415,2026-03-06,Freitag,19:07,U-0164,Desktop,Autoplay,S-081,272
E-01416,2026-03-06,Freitag,19:30,U-0150,Tablet,Album,S-032,239
E-01417,2026-03-06,Freitag,19:32,U-0111,Tablet,Playlist,S-015,55
E-01418,2026-03-06,Freitag,20:26,U-0031,Handy,Autoplay,S-078,61
E-01419,2026-03-06,Freitag,20:36,,Handy,Autoplay,S-112,17
E-01420,2026-03-06,Freitag,21:57,U-0007,Handy,Playlist,S-041,177
E-01421,2026-03-06,Freitag,22:36,U-0063,Desktop,Playlist,S-064,7
E-01422,2026-03-06,Freitag,23:20,U-0191,Smart Speaker,Album,S-051,261
E-01423,2026-03-07,Samstag,00:46,U-0003,Tablet,Suche,S-062,302
E-01424,2026-03-07,Samstag,05:08,,Handy,Autoplay,S-003,181
E-01425,2026-03-07,Samstag,06:23,U-0182,Handy,Suche,S-026,245
E-01426,2026-03-07,Samstag,07:04,U-0011,Handy,Album,S-021,223
E-01427,2026-03-07,Samstag,07:09,U-0083,Desktop,Playlist,S-031,169
E-01428,2026-03-07,Samstag,08:07,U-0176,Handy,Autoplay,S-103,9
E-01429,2026-03-07,Samstag,08:49,U-0179,Handy,Playlist,S-007,210
E-01430,2026-03-07,Samstag,08:51,U-0095,Handy,Autoplay,S-011,11
E-01431,2026-03-07,Samstag,08:54,U-0183,handy,Suche,S-033,241
E-01432,2026-03-07,Samstag,08:58,U-0145,Tablet,Suche,S-036,194
E-01433,2026-03-07,Samstag,09:37,U-0007,Handy,Album,S-020,162
E-01434,2026-03-07,Samstag,09:44,U-0102,Handy,Autoplay,S-011,164
E-01435,2026-03-07,Samstag,12:08,U-0112,handy,Playlist,S-009,223
E-01436,2026-03-07,Samstag,12:18,U-0152,Handy,Playlist,S-062,153
E-01437,2026-03-07,Samstag,13:23,U-0010,Tablet,Playlist,S-081,362
E-01438,2026-03-07,Samstag,13:39,U-0171,Tablet,Suche,S-072,27
E-01439,2026-03-07,Samstag,14:18,U-0023,Handy,Playlist,S-042,189
E-01440,2026-03-07,Samstag,15:44,U-0200,Handy,Playlist,S-041,48
E-01441,2026-03-07,Samstag,16:32,U-0021,Handy,Album,S-062,302
E-01442,2026-03-07,Samstag,17:07,U-0075,Tablet,Playlist,S-078,208
E-01443,2026-03-07,Samstag,17:29,U-0022,Smart Speaker,Playlist,S-037,78
E-01444,2026-03-07,Samstag,18:16,U-0192,Handy,Playlist,S-004,156
E-01445,2026-03-07,Samstag,18:42,U-0037,Tablet,Playlist,S-031,144
E-01446,2026-03-07,Samstag,19:00,U-0044,Smart Speaker,Autoplay,S-064,63
E-01447,2026-03-07,Samstag,19:05,U-0108,Handy,Playlist,S-037,226
E-01448,2026-03-07,Samstag,19:28,U-0176,Handy,Playlist,S-030,213
E-01449,2026-03-07,Samstag,19:48,U-0151,Smart Speaker,Playlist,S-066,239
E-01450,2026-03-07,Samstag,19:49,U-0049,Desktop,Playlist,S-042,189
E-01451,2026-03-07,Samstag,19:54,U-0011,Smart Speaker,Playlist,S-041,133
E-01452,2026-03-07,Samstag,19:56,U-0001,Handy,Playlist,S-053,157
E-01453,2026-03-07,Samstag,19:57,U-0176,Smart Speaker,Playlist,S-021,223
E-01454,2026-03-07,Samstag,19:58,U-0063,Handy,Autoplay,S-078,111
E-01455,2026-03-07,Samstag,20:08,U-0102,Tablet,Autoplay,S-011,164
E-01456,2026-03-07,Samstag,20:23,U-0081,Smart Speaker,Autoplay,S-058,327
E-01457,2026-03-07,Samstag,21:54,U-0096,Desktop,Autoplay,S-082,15
E-01458,2026-03-07,Samstag,23:53,U-0170,Handy,Album,S-057,308
E-01459,2026-03-07,Samstag,23:54,U-0115,Tablet,Autoplay,S-051,261
E-01460,2026-03-08,Sonntag,06:39,U-0040,Handy,Playlist,S-116,26
E-01461,2026-03-08,Sonntag,06:56,U-0032,Tablet,Playlist,S-026,245
E-01462,2026-03-08,Sonntag,08:17,U-0020,Desktop,Autoplay,S-041,189
E-01463,2026-03-08,Sonntag,09:00,U-0176,Desktop,Autoplay,S-073,11
E-01464,2026-03-08,Sonntag,09:16,U-0037,Handy,Suche,S-064,241
E-01465,2026-03-08,Sonntag,09:16,U-0118,Handy,Playlist,S-109,256
E-01466,2026-03-08,Sonntag,09:23,U-0152,Handy,Playlist,S-018,189
E-01467,2026-03-08,Sonntag,11:01,U-0007,Handy,Playlist,S-024,153
E-01468,2026-03-08,Sonntag,11:14,U-0021,Handy,Autoplay,S-041,189
E-01469,2026-03-08,Sonntag,11:25,U-0079,Handy,Autoplay,S-020,162
E-01470,2026-03-08,Sonntag,11:37,U-0123,Tablet,Autoplay,S-042,14
E-01471,2026-03-08,Sonntag,11:55,U-0009,Handy,Playlist,S-024,221
E-01472,2026-03-08,Sonntag,13:07,U-0073,Desktop,Playlist,S-024,37
E-01473,2026-03-08,Sonntag,13:58,U-0182,Tablet,Album,S-061,318
E-01474,2026-03-08,Sonntag,14:06,U-0078,Desktop,Playlist,S-032,99
E-01475,2026-03-08,Sonntag,14:59,U-0140,Tablet,Playlist,S-018,189
E-01476,2026-03-08,Sonntag,16:29,U-0151,Handy,Playlist,S-010,77
E-01477,2026-03-08,Sonntag,16:59,U-0037,Desktop,Autoplay,S-011,164
E-01478,2026-03-08,Sonntag,17:44,U-0118,Desktop,Album,S-011,164
E-01479,2026-03-08,Sonntag,17:44,U-0051,Smart Speaker,Suche,S-052,204
E-01480,2026-03-08,Sonntag,18:21,U-0070,Handy,Autoplay,S-003,24
E-01481,2026-03-08,Sonntag,18:51,U-0049,Smart Speaker,Autoplay,S-027,165
E-01482,2026-03-08,Sonntag,20:24,U-0082,Smart Speaker,Album,S-042,25
E-01483,2026-03-08,Sonntag,20:28,U-0093,Desktop,Album,S-097,195
E-01484,2026-03-08,Sonntag,20:50,U-0107,Smart Speaker,Playlist,S-088,237
E-01485,2026-03-08,Sonntag,21:00,,Smart Speaker,Playlist,S-041,189
E-01486,2026-03-08,Sonntag,21:11,U-0093,Handy,Playlist,S-073,223
E-01487,2026-03-08,Sonntag,21:47,U-0124,Smart Speaker,Suche,S-018,189
E-01488,2026-03-08,Sonntag,22:40,U-0199,Desktop,Autoplay,S-043,16
E-01489,2026-03-09,Montag,07:08,U-0017,Desktop,Playlist,S-061,318
E-01490,2026-03-09,Montag,07:34,U-0042,Desktop,Playlist,S-085,155
E-01491,2026-03-09,Montag,08:00,U-0088,Smart Speaker,Album,S-064,14
E-01492,2026-03-09,Montag,08:10,U-0145,Tablet,Playlist,S-011,29
E-01493,2026-03-09,Montag,08:26,U-0088,Smart Speaker,Playlist,S-095,38
E-01494,2026-03-09,Montag,08:50,U-0167,Handy,Playlist,S-021,49
E-01495,2026-03-09,Montag,08:57,U-0049,Handy,Suche,S-031,100
E-01496,2026-03-09,Montag,10:52,U-0060,Desktop,Album,S-073,64
E-01497,2026-03-09,Montag,10:59,,Desktop,Suche,S-011,164
E-01498,2026-03-09,Montag,11:47,U-0037,Desktop,Album,S-004,156
E-01499,2026-03-09,Montag,13:17,U-0044,Tablet,Suche,S-029,181
E-01500,2026-03-09,Montag,13:23,U-0023,Handy,Playlist,S-089,151
E-01501,2026-03-09,Montag,15:11,U-0105,Handy,Playlist,S-082,130
E-01502,2026-03-09,Montag,15:35,U-0037,Tablet,Playlist,S-096,45
E-01503,2026-03-09,Montag,15:52,U-0097,Desktop,Autoplay,S-064,27
E-01504,2026-03-09,Montag,16:36,U-0183,Handy,Playlist,S-021,223
E-01505,2026-03-09,Montag,16:38,U-0185,Tablet,Autoplay,S-047,8
E-01506,2026-03-09,Montag,16:57,U-0047,Desktop,Suche,S-096,196
E-01506,2026-03-09,Montag,16:57,U-0047,Desktop,Suche,S-096,196
E-01507,2026-03-09,Montag,17:00,U-0153,Handy,Album,S-064,8
E-01508,2026-03-09,Montag,17:52,U-0108,Handy,Suche,S-024,221
E-01509,2026-03-09,Montag,19:12,U-0169,,Album,S-079,237
E-01510,2026-03-09,Montag,19:34,U-0043,Handy,Autoplay,S-011,144
E-01511,2026-03-09,Montag,19:39,U-0126,Tablet,Playlist,S-026,245
E-01512,2026-03-09,Montag,20:16,,Smart Speaker,Playlist,S-078,36
E-01513,2026-03-09,Montag,20:35,U-0021,Handy,Autoplay,S-091,108
E-01514,2026-03-09,Montag,21:53,U-0077,Smart Speaker,Playlist,S-038,207
E-01515,2026-03-09,Montag,22:18,,Tablet,Autoplay,S-021,29
E-01516,2026-03-09,Montag,22:23,U-0049,Smart Speaker,Playlist,S-011,164
E-01517,2026-03-10,Dienstag,00:08,U-0058,Smart Speaker,Album,S-105,202
E-01518,2026-03-10,Dienstag,00:09,U-0083,Handy,Suche,S-086,25
E-01519,2026-03-10,Dienstag,06:22,U-0179,Handy,Autoplay,S-086,206
E-01520,2026-03-10,Dienstag,07:29,U-0095,Handy,Suche,S-001,28
E-01521,2026-03-10,Dienstag,08:22,U-0014,Handy,Suche,S-041,189
E-01522,2026-03-10,Dienstag,09:30,U-0060,Handy,Autoplay,S-090,212
E-01523,2026-03-10,Dienstag,10:31,U-0031,Desktop,Playlist,S-078,208
E-01524,2026-03-10,Dienstag,11:00,U-0043,Desktop,Autoplay,S-046,10
E-01525,2026-03-10,Dienstag,12:14,U-0112,Tablet,Album,S-075,141
E-01526,2026-03-10,Dienstag,13:36,U-0070,Handy,Album,S-001,14
E-01527,2026-03-10,Dienstag,14:08,U-0152,Handy,Playlist,S-005,97
E-01528,2026-03-10,Dienstag,15:09,U-0200,Desktop,Playlist,S-039,190
E-01529,2026-03-10,Dienstag,16:26,U-0179,Desktop,Autoplay,S-096,196
E-01530,2026-03-10,Dienstag,17:38,U-0037,Smart Speaker,Playlist,S-041,4
E-01531,2026-03-10,Dienstag,18:47,U-0183,Handy,Suche,S-041,7
E-01532,2026-03-10,Dienstag,19:08,U-0140,Handy,Suche,S-026,6
E-01533,2026-03-10,Dienstag,19:29,U-0168,Tablet,Autoplay,S-041,14
E-01534,2026-03-10,Dienstag,19:33,U-0041,Handy,Autoplay,S-115,25
E-01535,2026-03-10,Dienstag,20:20,U-0013,Handy,Suche,S-038,207
E-01536,2026-03-10,Dienstag,20:29,U-0105,Handy,Autoplay,S-078,208
E-01537,2026-03-10,Dienstag,20:49,U-0012,Tablet,Album,S-045,52
E-01538,2026-03-10,Dienstag,21:08,U-0021,Tablet,Playlist,S-062,168
E-01539,2026-03-10,Dienstag,21:32,U-0200,Smart Speaker,Playlist,S-004,130
E-01540,2026-03-11,Mittwoch,07:09,U-0113,Handy,Autoplay,S-019,14
E-01541,2026-03-11,Mittwoch,08:00,U-0010,Desktop,Album,S-110,306
E-01542,2026-03-11,Mittwoch,08:09,U-0103,,Album,S-068,36
E-01543,2026-03-11,Mittwoch,08:44,U-0022,Handy,Album,S-016,205
E-01544,2026-03-11,Mittwoch,08:47,U-0053,Desktop,Playlist,S-093,211
E-01545,2026-03-11,Mittwoch,08:59,U-0151,Smart Speaker,Album,S-011,164
E-01546,2026-03-11,Mittwoch,09:16,U-0179,Handy,Suche,S-078,37
E-01547,2026-03-11,Mittwoch,10:57,U-0023,Desktop,Playlist,S-070,319
E-01548,2026-03-11,Mittwoch,11:01,U-0066,,Playlist,S-021,223
E-01549,2026-03-11,Mittwoch,11:41,U-0020,Desktop,Autoplay,S-015,160
E-01550,2026-03-11,Mittwoch,11:53,U-0182,Handy,Playlist,S-078,19
E-01551,2026-03-11,Mittwoch,12:01,U-0107,Handy,Playlist,S-041,189
E-01552,2026-03-11,Mittwoch,13:36,U-0141,Desktop,Suche,S-103,257
E-01553,2026-03-11,Mittwoch,15:20,U-0145,Desktop,Album,S-094,211
E-01554,2026-03-11,Mittwoch,15:48,U-0008,Desktop,Album,S-114,416
E-01555,2026-03-11,Mittwoch,16:21,U-0040,Desktop,Suche,S-036,46
E-01556,2026-03-11,Mittwoch,17:56,U-0170,Handy,Playlist,S-057,115
E-01557,2026-03-11,Mittwoch,18:13,U-0051,Desktop,Playlist,S-055,89
E-01558,2026-03-11,Mittwoch,18:45,U-0040,Tablet,Album,S-028,195
E-01559,2026-03-11,Mittwoch,19:13,U-0261,Smart Speaker,Playlist,S-105,10
E-01560,2026-03-11,Mittwoch,19:30,U-0063,Tablet,Playlist,S-097,195
E-01561,2026-03-11,Mittwoch,20:00,U-0011,Tablet,Playlist,S-024,178
E-01562,2026-03-11,Mittwoch,20:12,U-0049,Desktop,Album,S-031,16
E-01563,2026-03-11,Mittwoch,21:38,U-0059,Tablet,Playlist,S-105,202
E-01564,2026-03-11,Mittwoch,22:22,U-0043,Tablet,Autoplay,S-120,18
E-01565,2026-03-11,Mittwoch,22:24,,Handy,Playlist,S-078,208
E-01566,2026-03-12,Donnerstag,00:41,U-0158,Handy,Playlist,S-057,308
E-01567,2026-03-12,Donnerstag,07:03,U-0168,Desktop,Suche,S-011,164
E-01568,2026-03-12,Donnerstag,07:04,U-0056,Tablet,Suche,S-059,158
E-01569,2026-03-12,Donnerstag,08:07,U-0037,Handy,Playlist,S-028,195
E-01570,2026-03-12,Donnerstag,08:44,U-0097,Smart Speaker,Playlist,S-078,17
E-01571,2026-03-12,Donnerstag,09:46,U-0144,Desktop,Playlist,S-064,33
E-01572,2026-03-12,Donnerstag,12:07,U-0017,Handy,Suche,S-066,260
E-01573,2026-03-12,Donnerstag,12:18,U-0124,Tablet,Autoplay,S-001,83
E-01574,2026-03-12,Donnerstag,12:30,U-0058,Smart Speaker,Playlist,S-016,205
E-01575,2026-03-12,Donnerstag,13:00,U-0126,Desktop,Suche,S-010,89
E-01576,2026-03-12,Donnerstag,14:57,U-0087,Desktop,Playlist,S-070,319
E-01577,2026-03-12,Donnerstag,15:22,U-0058,Tablet,Suche,S-011,164
E-01578,2026-03-12,Donnerstag,15:56,U-0110,Tablet,Autoplay,S-090,220
E-01579,2026-03-12,Donnerstag,16:31,U-0119,Smart Speaker,Playlist,S-064,7
E-01580,2026-03-12,Donnerstag,16:34,U-0200,Tablet,Playlist,S-093,135
E-01581,2026-03-12,Donnerstag,17:31,U-0093,Handy,Album,S-111,246
E-01582,2026-03-12,Donnerstag,17:34,U-0054,Tablet,Autoplay,S-011,164
E-01583,2026-03-12,Donnerstag,17:55,U-0125,Desktop,Playlist,S-084,26
E-01584,2026-03-12,Donnerstag,18:45,U-0031,Tablet,Suche,S-072,296
E-01585,2026-03-12,Donnerstag,19:06,U-0068,Handy,Album,S-078,208
E-01586,2026-03-12,Donnerstag,19:18,U-0192,Handy,Suche,S-003,181
E-01587,2026-03-12,Donnerstag,20:04,U-0118,Handy,Album,S-083,133
E-01588,2026-03-12,Donnerstag,20:36,U-0176,Handy,Autoplay,S-021,223
E-01589,2026-03-12,Donnerstag,21:09,U-0105,Smart Speaker,Album,S-001,223
E-01590,2026-03-12,Donnerstag,21:51,U-0143,Desktop,Playlist,S-096,18
E-01591,2026-03-12,Donnerstag,21:56,,Smart Speaker,Autoplay,S-011,16
E-01592,2026-03-13,Freitag,06:34,U-0075,Handy,Playlist,S-011,138
E-01593,2026-03-13,Freitag,07:21,U-0161,Handy,Suche,S-082,207
E-01594,2026-03-13,Freitag,08:13,U-0035,,Playlist,S-011,164
E-01595,2026-03-13,Freitag,09:29,,Desktop,Playlist,S-068,235
E-01596,2026-03-13,Freitag,09:47,U-0108,Smart Speaker,Album,S-027,28
E-01597,2026-03-13,Freitag,09:47,U-0135,Handy,Autoplay,S-008,33
E-01598,2026-03-13,Freitag,09:52,U-0054,Tablet,Autoplay,S-011,10
E-01599,2026-03-13,Freitag,10:13,U-0060,Desktop,Album,S-107,26
E-01600,2026-03-13,Freitag,10:51,U-0183,Handy,Suche,S-064,241
E-01601,2026-03-13,Freitag,11:27,U-0130,,Album,S-021,223
E-01602,2026-03-13,Freitag,11:47,U-0044,Handy,Playlist,S-109,235
E-01603,2026-03-13,Freitag,12:32,U-0167,Desktop,Playlist,S-045,191
E-01604,2026-03-13,Freitag,13:18,U-0059,Handy,Playlist,S-068,235
E-01605,2026-03-13,Freitag,13:55,U-0016,Desktop,Suche,S-083,20
E-01606,2026-03-13,Freitag,15:08,U-0195,Desktop,Autoplay,S-041,189
E-01607,2026-03-13,Freitag,15:16,U-0112,Desktop,Autoplay,S-004,156
E-01608,2026-03-13,Freitag,16:27,U-0116,Desktop,Autoplay,S-024,19
E-01609,2026-03-13,Freitag,16:34,U-0141,Handy,Autoplay,S-001,223
E-01610,2026-03-13,Freitag,17:56,U-0135,Handy,Playlist,S-062,222
E-01611,2026-03-13,Freitag,18:50,U-0056,Handy,Suche,S-038,207
E-01612,2026-03-13,Freitag,19:50,U-0018,Handy,Album,S-087,354
E-01613,2026-03-13,Freitag,20:15,U-0041,Handy,Playlist,S-032,239
E-01614,2026-03-13,Freitag,20:16,U-0110,Handy,Playlist,S-024,26
E-01615,2026-03-13,Freitag,20:26,U-0114,Handy,Autoplay,S-019,5
E-01616,2026-03-13,Freitag,20:35,U-0057,Tablet,Playlist,S-090,239
E-01617,2026-03-13,Freitag,22:08,U-0131,Smart Speaker,Playlist,S-079,17
E-01618,2026-03-13,Freitag,22:08,,Smart Speaker,Playlist,S-005,205
E-01619,2026-03-13,Freitag,22:25,U-0038,Handy,Suche,S-007,9
E-01620,2026-03-13,Freitag,22:44,U-0108,Handy,Playlist,S-024,221
E-01621,2026-03-14,Samstag,01:29,U-0152,Tablet,Album,S-087,354
E-01622,2026-03-14,Samstag,04:24,U-0133,Handy,Album,S-018,189
E-01623,2026-03-14,Samstag,07:06,U-0142,Handy,Playlist,S-027,165
E-01624,2026-03-14,Samstag,07:15,U-0051,Desktop,Playlist,S-032,12
E-01625,2026-03-14,Samstag,07:21,U-0002,handy,Album,S-041,4
E-01626,2026-03-14,Samstag,10:18,U-0194,,Playlist,S-100,226
E-01627,2026-03-14,Samstag,10:34,U-0111,Handy,Album,S-107,301
E-01628,2026-03-14,Samstag,11:01,U-0063,Tablet,Playlist,S-096,196
E-01629,2026-03-14,Samstag,12:09,U-0014,Handy,Album,S-041,189
E-01630,2026-03-14,Samstag,12:44,U-0054,Handy,Album,S-090,239
E-01631,2026-03-14,Samstag,14:52,U-0123,Handy,Autoplay,S-023,173
E-01632,2026-03-14,Samstag,16:06,U-0023,Tablet,Album,S-062,302
E-01633,2026-03-14,Samstag,16:21,U-0087,Handy,Playlist,S-011,9999
E-01634,2026-03-14,Samstag,16:56,U-0052,Tablet,Autoplay,S-011,164
E-01635,2026-03-14,Samstag,17:45,U-0103,Smart Speaker,Playlist,S-060,26
E-01636,2026-03-14,Samstag,18:15,U-0079,Smart Speaker,Autoplay,S-082,207
E-01637,2026-03-14,Samstag,18:24,U-0032,Handy,Playlist,S-078,180
E-01638,2026-03-14,Samstag,18:28,U-0151,Handy,Album,S-080,17
E-01639,2026-03-14,Samstag,19:36,U-0163,Desktop,Suche,S-062,212
E-01640,2026-03-14,Samstag,20:10,U-0038,Handy,Playlist,S-096,8
E-01641,2026-03-14,Samstag,20:20,U-0047,Handy,Album,S-107,301
E-01642,2026-03-14,Samstag,20:29,U-0170,Handy,Playlist,S-114,6
E-01643,2026-03-14,Samstag,20:44,U-0037,,Autoplay,S-078,52
E-01644,2026-03-14,Samstag,20:47,U-0001,Handy,Album,S-021,223
E-01645,2026-03-14,Samstag,21:02,U-0063,Handy,Playlist,S-024,69
E-01646,2026-03-14,Samstag,21:05,U-0104,Tablet,Album,S-031,242
E-01647,2026-03-14,Samstag,21:14,U-0151,Tablet,Autoplay,S-007,14
E-01648,2026-03-14,Samstag,21:35,U-0063,Tablet,Playlist,S-023,173
