stream_id,datum,wochentag,uhrzeit,nutzer_id,song_id,gehoert_sek,geraet,quelle
E-02382,2026-04-09,Donnerstag,17:06,U-0047,S-023,173,Handy,Album
E-02383,2026-04-09,Donnerstag,17:35,U-0107,S-004,156,Smart Speaker,Album
E-02384,2026-04-09,Donnerstag,18:00,U-0002,s-109,46,Tablet,Suche
E-02385,2026-04-09,Donnerstag,18:43,U-0094,S-031,119,Handy,Playlist
E-02386,2026-04-09,Donnerstag,19:06,U-0058,S-086,5,Handy,Autoplay
E-02387,2026-04-09,Donnerstag,19:17,U-0118,S-072,296,Handy,Album
E-02388,2026-04-09,Donnerstag,19:38,U-0023,S-004,156,handy,Playlist
E-02389,2026-04-09,Donnerstag,19:55,U-0038,S-021,7,Handy,Playlist
E-02390,2026-04-09,Donnerstag,19:58,U-0199,S-064,206,Smart Speaker,Suche
E-02391,2026-04-09,Donnerstag,20:10,U-0107,S-037,226,Smart Speaker,Album
E-02392,2026-04-09,Donnerstag,20:38,U-0160,S-041,189,Handy,Album
E-02393,2026-04-09,Donnerstag,20:50,U-0021,S-041,189,Smart Speaker,Suche
E-02394,2026-04-09,Donnerstag,21:05,U-0084,S-066,4,Smart Speaker,Autoplay
E-02395,2026-04-09,Donnerstag,21:08,U-0151,S-041,14,Handy,Suche
E-02396,2026-04-09,Donnerstag,21:12,U-0063,s-062,302,Tablet,Autoplay
E-02397,2026-04-09,Donnerstag,21:52,U-0089,S-047,15,Smart Speaker,Autoplay
E-02398,2026-04-10,Freitag,00:04,U-0063,S-064,241,Smart Speaker,Playlist
E-02399,2026-04-10,Freitag,03:25,U-0124,S-002,152,Handy,Playlist
E-02400,2026-04-10,Freitag,06:13,U-0025,S-079,3,Handy,Autoplay
E-02401,2026-04-10,Freitag,06:17,U-0049,S-026,175,Handy,Album
E-02402,2026-04-10,Freitag,07:17,U-0051,S-050,332,Handy,Suche
E-02403,2026-04-10,Freitag,07:17,U-0132,S-078,208,Handy,Album
E-02404,2026-04-10,Freitag,07:22,U-0123,S-109,18,Handy,Playlist
E-02405,2026-04-10,Freitag,07:34,U-0102,S-041,23,Handy,Playlist
E-02406,2026-04-10,Freitag,07:55,U-0250,s-105,202,Tablet,Autoplay
E-02407,2026-04-10,Freitag,07:58,U-0141,S-032,36,Handy,Album
E-02408,2026-04-10,Freitag,08:13,U-0033,S-079,22,Handy,Autoplay
E-02409,2026-04-10,Freitag,08:37,U-0164,S-003,181,,Playlist
E-02410,2026-04-10,Freitag,10:49,U-0049,S-031,242,Handy,Suche
E-02411,2026-04-10,Freitag,10:50,U-0102,S-036,194,Handy,Suche
E-02412,2026-04-10,Freitag,10:55,U-0085,S-088,237,Handy,Playlist
E-02413,2026-04-10,Freitag,11:14,U-0176,S-011,122,Handy,Album
E-02414,2026-04-10,Freitag,11:31,U-0021,S-041,189,Desktop,Playlist
E-02415,2026-04-10,Freitag,12:27,U-0063,S-090,186,Handy,Autoplay
E-02416,2026-04-10,Freitag,14:44,U-0144,S-026,15,Smart Speaker,Album
E-02417,2026-04-10,Freitag,15:30,U-0010,S-064,29,Handy,Album
E-02418,2026-04-10,Freitag,16:01,U-0054,S-031,216,Handy,Playlist
E-02419,2026-04-10,Freitag,16:13,U-0151,S-031,13,Handy,Album
E-02420,2026-04-10,Freitag,17:04,U-0140,S-103,232,Smart Speaker,Playlist
E-02421,2026-04-10,Freitag,17:44,U-0118,s-103,257,Tablet,Suche
E-02422,2026-04-10,Freitag,18:01,U-0096,S-041,41,Handy,Autoplay
E-02423,2026-04-10,Freitag,18:06,U-0008,s-022,157,Tablet,Playlist
E-02424,2026-04-10,Freitag,18:11,U-0010,S-062,302,Handy,Suche
E-02425,2026-04-10,Freitag,18:20,U-0063,S-096,196,Smart Speaker,Autoplay
E-02426,2026-04-10,Freitag,18:37,U-0135,s-061,275,Tablet,Playlist
E-02427,2026-04-10,Freitag,19:00,U-0048,S-078,208,Handy,Suche
E-02428,2026-04-10,Freitag,19:29,U-0031,S-046,273,Smart Speaker,Album
E-02429,2026-04-10,Freitag,19:33,U-0186,S-053,248,Desktop,Playlist
E-02430,2026-04-10,Freitag,19:40,U-0160,S-041,4,Handy,Album
E-02431,2026-04-10,Freitag,19:44,U-0063,S-011,51,Smart Speaker,Autoplay
E-02432,2026-04-10,Freitag,19:46,U-0103,S-114,416,Handy,Suche
E-02433,2026-04-10,Freitag,20:32,U-0173,S-012,122,Handy,Playlist
E-02434,2026-04-10,Freitag,20:41,U-0108,S-062,27,Handy,Autoplay
E-02435,2026-04-10,Freitag,21:22,U-0030,S-109,16,Desktop,Album
E-02436,2026-04-10,Freitag,21:25,,S-081,362,,Playlist
E-02437,2026-04-10,Freitag,21:27,U-0195,S-021,223,Handy,Suche
E-02438,2026-04-10,Freitag,21:58,U-0063,S-056,32,Smart Speaker,Playlist
E-02439,2026-04-10,Freitag,22:01,U-0151,s-114,268,Tablet,Playlist
E-02440,2026-04-10,Freitag,22:08,U-0077,s-024,163,Tablet,Album
E-02441,2026-04-10,Freitag,22:25,U-0124,s-062,302,Tablet,Playlist
E-02442,2026-04-11,Samstag,00:01,U-0078,S-021,23,Handy,Playlist
E-02443,2026-04-11,Samstag,03:39,U-0049,S-036,76,Smart Speaker,Playlist
E-02444,2026-04-11,Samstag,05:14,U-0182,S-041,175,Desktop,Album
E-02445,2026-04-11,Samstag,05:40,,S-011,164,Handy,Album
E-02446,2026-04-11,Samstag,06:01,U-0015,S-041,99,Smartphone,Album
E-02447,2026-04-11,Samstag,07:05,U-0199,S-105,202,Desktop,Autoplay
E-02448,2026-04-11,Samstag,07:07,U-0107,S-078,18,Handy,Autoplay
E-02449,2026-04-11,Samstag,07:25,U-0073,S-119,312,Handy,Playlist
E-02450,2026-04-11,Samstag,07:37,U-0063,S-064,10,Handy,Autoplay
E-02451,2026-04-11,Samstag,07:38,U-0099,S-026,245,Handy,Album
E-02452,2026-04-11,Samstag,07:40,U-0178,S-031,242,Handy,Playlist
E-02453,2026-04-11,Samstag,07:57,U-0063,S-062,46,Handy,Autoplay
E-02454,2026-04-11,Samstag,08:11,U-0049,S-031,242,Handy,Playlist
E-02455,2026-04-11,Samstag,08:38,U-0079,S-056,19,Handy,Autoplay
E-02456,2026-04-11,Samstag,08:44,U-0010,S-096,196,Handy,Suche
E-02457,2026-04-11,Samstag,08:48,U-0063,S-090,70,Handy,Playlist
E-02458,2026-04-11,Samstag,08:52,U-0199,S-004,156,Smart Speaker,Playlist
E-02459,2026-04-11,Samstag,09:34,U-0058,S-032,118,Handy,Playlist
E-02460,2026-04-11,Samstag,09:51,,S-100,223,,Playlist
E-02461,2026-04-11,Samstag,10:24,U-0152,S-097,15,,Playlist
E-02462,2026-04-11,Samstag,10:30,U-0175,S-064,28,Smart Speaker,Album
E-02463,2026-04-11,Samstag,10:57,U-0088,S-011,164,Desktop,Suche
E-02464,2026-04-11,Samstag,11:41,U-0023,s-041,50,Tablet,Playlist
E-02465,2026-04-11,Samstag,12:15,U-0041,S-109,317,Handy,Suche
E-02466,2026-04-11,Samstag,12:43,U-0063,S-004,156,Desktop,Playlist
E-02467,2026-04-11,Samstag,12:44,U-0063,S-057,4,Handy,Playlist
E-02468,2026-04-11,Samstag,13:42,,S-011,164,Desktop,Album
E-02469,2026-04-11,Samstag,14:38,U-0078,S-014,201,Handy,Autoplay
E-02470,2026-04-11,Samstag,14:46,U-0084,s-105,202,Tablet,Playlist
E-02471,2026-04-11,Samstag,15:43,U-0103,S-021,74,Desktop,Playlist
E-02472,2026-04-11,Samstag,15:59,U-0104,S-016,205,Desktop,Album
E-02473,2026-04-11,Samstag,17:09,U-0250,S-026,245,Smart Speaker,Autoplay
E-02474,2026-04-11,Samstag,17:21,U-0151,s-078,126,Tablet,Album
E-02475,2026-04-11,Samstag,18:19,U-0127,S-098,36,Smart Speaker,Playlist
E-02476,2026-04-11,Samstag,19:09,U-0103,S-082,18,Handy,Autoplay
E-02477,2026-04-11,Samstag,19:26,U-0072,S-046,83,Smart Speaker,Autoplay
E-02478,2026-04-11,Samstag,19:29,U-0045,s-042,189,Tablet,Autoplay
E-02479,2026-04-11,Samstag,19:40,,S-026,204,,Suche
E-02480,2026-04-11,Samstag,20:15,U-0066,S-116,51,Smart Speaker,Playlist
E-02481,2026-04-11,Samstag,20:39,U-0167,S-041,189,Smart Speaker,Playlist
E-02482,2026-04-11,Samstag,21:16,U-0038,S-078,208,Handy,Suche
E-02483,2026-04-11,Samstag,22:48,,S-031,19,Smart Speaker,Playlist
E-02484,2026-04-11,Samstag,23:12,U-0168,S-032,40,Smart Speaker,Album
E-02485,2026-04-11,Samstag,23:26,U-0010,S-078,159,Handy,Playlist
E-02486,2026-04-12,Sonntag,05:33,U-0054,s-002,10,Tablet,Album
E-02487,2026-04-12,Sonntag,06:39,U-0063,S-064,241,Handy,Album
E-02488,2026-04-12,Sonntag,06:48,U-0059,S-043,157,Handy,Suche
E-02489,2026-04-12,Sonntag,08:10,U-0101,S-082,9999,Desktop,Playlist
E-02490,2026-04-12,Sonntag,08:35,U-0151,S-079,237,handy,Playlist
E-02491,2026-04-12,Sonntag,08:35,U-0182,S-023,173,Smart Speaker,Playlist
E-02492,2026-04-12,Sonntag,08:42,U-0111,S-024,221,Handy,Playlist
E-02493,2026-04-12,Sonntag,08:44,U-0070,S-047,86,Desktop,Album
E-02494,2026-04-12,Sonntag,08:46,U-0062,S-044,108,Handy,Autoplay
E-02495,2026-04-12,Sonntag,09:19,U-0003,s-031,21,Tablet,Playlist
E-02496,2026-04-12,Sonntag,10:26,U-0160,S-105,202,Smart Speaker,Playlist
E-02497,2026-04-12,Sonntag,11:34,U-0041,S-081,362,Handy,Album
E-02498,2026-04-12,Sonntag,12:20,U-0127,S-002,72,Handy,Album
E-02499,2026-04-12,Sonntag,12:47,U-0108,S-057,53,Handy,Suche
E-02500,2026-04-12,Sonntag,13:03,U-0068,S-036,118,Handy,Suche
E-02501,2026-04-12,Sonntag,14:14,U-0049,s-031,242,Tablet,Album
E-02502,2026-04-12,Sonntag,14:34,U-0031,S-004,156,Handy,Autoplay
E-02503,2026-04-12,Sonntag,14:42,U-0149,s-094,211,Tablet,Suche
E-02504,2026-04-12,Sonntag,14:56,U-0040,S-074,26,Handy,Playlist
E-02505,2026-04-12,Sonntag,16:41,U-0095,S-011,21,Handy,Suche
E-02506,2026-04-12,Sonntag,16:54,U-0058,S-033,241,Desktop,Playlist
E-02507,2026-04-12,Sonntag,17:44,U-0053,S-022,157,Smart Speaker,Suche
E-02508,2026-04-12,Sonntag,18:53,U-0038,S-011,164,Handy,Album
E-02509,2026-04-12,Sonntag,19:24,U-0112,S-011,164,Handy,Suche
E-02510,2026-04-12,Sonntag,19:27,U-0104,S-031,242,Desktop,Autoplay
E-02511,2026-04-12,Sonntag,19:58,U-0037,S-002,152,Handy,Playlist
E-02512,2026-04-12,Sonntag,20:04,U-0070,S-002,152,Handy,Playlist
E-02513,2026-04-12,Sonntag,20:10,U-0153,s-041,189,Tablet,Suche
E-02514,2026-04-12,Sonntag,20:41,U-0070,s-002,16,Tablet,Playlist
E-02515,2026-04-12,Sonntag,21:07,U-0111,S-031,189,Smart Speaker,Autoplay
E-02516,2026-04-12,Sonntag,21:44,U-0064,S-116,24,Handy,Suche
E-02517,2026-04-12,Sonntag,22:35,U-0110,S-096,29,Smart Speaker,Autoplay
E-02518,2026-04-12,Sonntag,22:36,U-0199,S-031,10,Smart Speaker,Autoplay
E-02519,2026-04-12,Sonntag,22:47,U-0088,S-078,8,Smart Speaker,Suche
E-02520,2026-04-13,Montag,07:11,U-0111,S-073,223,Smart Speaker,Autoplay
E-02521,2026-04-13,Montag,07:16,U-0010,S-011,164,Handy,Album
E-02522,2026-04-13,Montag,07:34,U-0043,s-110,444,Tablet,Playlist
E-02523,2026-04-13,Montag,07:35,U-0025,S-088,9,Handy,Playlist
E-02524,2026-04-13,Montag,08:09,U-0118,S-114,416,Handy,Playlist
E-02525,2026-04-13,Montag,11:23,,S-014,72,Desktop,Autoplay
E-02526,2026-04-13,Montag,11:44,U-0138,S-103,171,Handy,Playlist
E-02527,2026-04-13,Montag,12:03,U-0181,S-105,202,Desktop,Playlist
E-02528,2026-04-13,Montag,12:38,U-0073,S-078,208,Desktop,Autoplay
E-02529,2026-04-13,Montag,12:50,U-0104,S-031,242,Handy,Suche
E-02530,2026-04-13,Montag,16:06,U-0010,S-107,301,Desktop,Playlist
E-02531,2026-04-13,Montag,16:28,U-0017,S-032,239,Desktop,Suche
E-02532,2026-04-13,Montag,17:02,U-0063,s-041,6,Tablet,Album
E-02533,2026-04-13,Montag,17:03,U-0097,S-070,319,Handy,Autoplay
E-02534,2026-04-13,Montag,18:38,U-0152,S-005,205,Desktop,Album
E-02535,2026-04-13,Montag,18:50,U-0185,s-002,152,Tablet,Autoplay
E-02536,2026-04-13,Montag,19:34,U-0147,S-002,23,Desktop,Playlist
E-02537,2026-04-13,Montag,20:07,U-0150,s-088,186,Tablet,Suche
E-02538,2026-04-13,Montag,20:24,U-0071,S-074,8,Smart Speaker,Playlist
E-02539,2026-04-13,Montag,20:30,U-0061,S-102,230,Handy,Playlist
E-02540,2026-04-13,Montag,20:37,U-0105,S-078,18,Smart Speaker,Playlist
E-02541,2026-04-13,Montag,20:42,U-0001,s-057,308,Tablet,Playlist
E-02542,2026-04-13,Montag,20:45,U-0132,S-004,156,Smart Speaker,Album
E-02543,2026-04-13,Montag,21:09,U-0176,s-096,196,Tablet,Playlist
E-02544,2026-04-14,Dienstag,06:10,U-0112,s-036,18,Tablet,Album
E-02545,2026-04-14,Dienstag,06:20,U-0058,S-002,152,Desktop,Playlist
E-02546,2026-04-14,Dienstag,07:24,U-0058,S-044,160,Handy,Album
E-02547,2026-04-14,Dienstag,07:26,U-0026,S-041,71,Handy,Album
E-02548,2026-04-14,Dienstag,08:18,U-0049,S-002,65,Handy,Playlist
E-02549,2026-04-14,Dienstag,08:23,U-0079,S-064,241,Handy,Album
E-02550,2026-04-14,Dienstag,08:32,U-0022,S-047,124,Handy,Playlist
E-02551,2026-04-14,Dienstag,08:33,U-0069,S-041,189,Smart Speaker,Playlist
E-02552,2026-04-14,Dienstag,11:10,U-0010,S-016,205,Handy,Playlist
E-02553,2026-04-14,Dienstag,11:21,U-0031,S-069,313,,Playlist
E-02554,2026-04-14,Dienstag,11:47,U-0103,S-072,16,Handy,Playlist
E-02555,2026-04-14,Dienstag,12:49,U-0151,S-002,14,Handy,Autoplay
E-02556,2026-04-14,Dienstag,13:41,U-0049,S-085,201,Desktop,Playlist
E-02557,2026-04-14,Dienstag,14:21,U-0183,s-044,160,Tablet,Suche
E-02558,2026-04-14,Dienstag,14:53,U-0176,S-111,108,Handy,Playlist
E-02559,2026-04-14,Dienstag,16:18,U-0063,S-064,241,Handy,Playlist
E-02560,2026-04-14,Dienstag,16:21,U-0103,S-077,174,Handy,Album
E-02561,2026-04-14,Dienstag,16:39,U-0104,S-078,22,Desktop,Autoplay
E-02562,2026-04-14,Dienstag,17:27,U-0117,S-057,308,,Playlist
E-02563,2026-04-14,Dienstag,17:32,,S-026,245,Handy,Autoplay
E-02564,2026-04-14,Dienstag,18:19,U-0155,S-100,20,Handy,Autoplay
E-02565,2026-04-14,Dienstag,19:08,U-0058,S-044,124,Handy,Autoplay
E-02566,2026-04-14,Dienstag,19:36,U-0170,s-001,28,Tablet,Autoplay
E-02567,2026-04-14,Dienstag,19:44,U-0066,S-079,237,handy,Album
E-02568,2026-04-14,Dienstag,19:55,U-0123,S-058,52,Smart Speaker,Playlist
E-02569,2026-04-14,Dienstag,20:22,U-0059,S-059,9999,Smart Speaker,Autoplay
E-02570,2026-04-14,Dienstag,20:41,U-0176,s-031,242,Tablet,Album
E-02571,2026-04-14,Dienstag,21:00,U-0023,S-110,17,Smart Speaker,Autoplay
E-02572,2026-04-14,Dienstag,21:50,U-0063,S-064,241,Handy,Playlist
E-02573,2026-04-14,Dienstag,23:20,U-0170,S-041,189,Handy,Album
E-02574,2026-04-14,Dienstag,23:33,U-0099,S-112,24,Desktop,Autoplay
E-02575,2026-04-15,Mittwoch,05:10,U-0058,S-062,302,Desktop,Suche
E-02576,2026-04-15,Mittwoch,06:06,U-0061,S-064,11,Handy,Playlist
E-02577,2026-04-15,Mittwoch,07:30,U-0187,S-002,152,Smart Speaker,Album
E-02578,2026-04-15,Mittwoch,07:47,U-0124,S-002,152,Handy,Autoplay
E-02579,2026-04-15,Mittwoch,08:44,U-0199,S-002,12,Handy,Suche
E-02580,2026-04-15,Mittwoch,09:30,U-0167,S-086,142,Handy,Suche
E-02581,2026-04-15,Mittwoch,09:42,U-0031,S-078,208,Desktop,Suche
E-02582,2026-04-15,Mittwoch,10:12,U-0070,S-064,103,Smart Speaker,Playlist
E-02583,2026-04-15,Mittwoch,12:44,,S-035,169,Handy,Playlist
E-02584,2026-04-15,Mittwoch,13:04,U-0077,S-062,302,Desktop,Suche
E-02585,2026-04-15,Mittwoch,13:24,U-0107,S-062,24,Smart Speaker,Playlist
E-02586,2026-04-15,Mittwoch,15:02,U-0031,S-078,79,Desktop,Autoplay
E-02587,2026-04-15,Mittwoch,16:45,U-0097,S-007,210,Handy,Playlist
E-02588,2026-04-15,Mittwoch,17:16,U-0093,S-078,48,Handy,Playlist
E-02589,2026-04-15,Mittwoch,17:22,U-0064,S-105,11,Desktop,Playlist
E-02590,2026-04-15,Mittwoch,17:28,U-0078,S-054,149,Handy,Autoplay
E-02591,2026-04-15,Mittwoch,17:58,U-0040,s-117,331,Tablet,Album
E-02592,2026-04-15,Mittwoch,18:28,U-0107,S-064,241,Smart Speaker,Playlist
E-02593,2026-04-15,Mittwoch,18:58,U-0111,S-002,152,Desktop,Playlist
E-02594,2026-04-15,Mittwoch,19:02,U-0015,S-059,237,Handy,Playlist
E-02595,2026-04-15,Mittwoch,19:02,U-0014,S-081,362,Desktop,Autoplay
E-02596,2026-04-15,Mittwoch,19:20,U-0021,S-061,23,Handy,Autoplay
E-02597,2026-04-15,Mittwoch,19:35,U-0024,s-035,117,Tablet,Playlist
E-02598,2026-04-15,Mittwoch,19:53,U-0199,S-047,264,Handy,Album
E-02599,2026-04-15,Mittwoch,20:20,U-0117,s-051,261,Tablet,Suche
E-02600,2026-04-15,Mittwoch,20:49,U-0165,S-086,339,Handy,Album
E-02601,2026-04-15,Mittwoch,21:49,U-0102,S-062,302,Handy,Suche
E-02602,2026-04-15,Mittwoch,22:22,U-0110,S-106,271,Desktop,Playlist
E-02603,2026-04-15,Mittwoch,22:40,U-0179,S-116,312,Handy,Playlist
E-02604,2026-04-15,Mittwoch,22:41,U-0022,s-036,92,Tablet,Autoplay
E-02605,2026-04-15,Mittwoch,22:44,U-0120,S-088,16,Handy,Playlist
E-02606,2026-04-15,Mittwoch,22:45,U-0039,S-043,157,Desktop,Autoplay
E-02607,2026-04-15,Mittwoch,22:58,U-0026,S-036,194,Handy,Album
E-02608,2026-04-16,Donnerstag,01:07,U-0031,s-081,362,Tablet,Playlist
E-02609,2026-04-16,Donnerstag,05:50,U-0089,S-053,248,Handy,Album
E-02610,2026-04-16,Donnerstag,06:52,U-0162,s-004,156,Tablet,Playlist
E-02611,2026-04-16,Donnerstag,07:24,U-0002,S-031,26,Desktop,Autoplay
E-02612,2026-04-16,Donnerstag,07:37,U-0033,S-070,264,Handy,Playlist
E-02613,2026-04-16,Donnerstag,07:44,U-0133,S-018,25,Handy,Autoplay
E-02614,2026-04-16,Donnerstag,07:55,U-0045,S-041,111,Handy,Playlist
E-02615,2026-04-16,Donnerstag,07:58,U-0038,S-083,20,Smart Speaker,Autoplay
E-02616,2026-04-16,Donnerstag,08:00,U-0188,S-055,142,Handy,Playlist
E-02617,2026-04-16,Donnerstag,08:55,U-0038,S-010,158,Handy,Playlist
E-02618,2026-04-16,Donnerstag,09:11,U-0081,S-019,14,Desktop,Playlist
E-02619,2026-04-16,Donnerstag,09:22,U-0005,S-002,152,Handy,Playlist
E-02620,2026-04-16,Donnerstag,10:34,U-0063,S-110,444,Desktop,Album
E-02621,2026-04-16,Donnerstag,10:48,U-0185,S-048,15,Smart Speaker,Autoplay
E-02622,2026-04-16,Donnerstag,13:30,U-0071,S-011,24,Handy,Playlist
E-02623,2026-04-16,Donnerstag,13:53,U-0128,S-057,308,Handy,Suche
E-02624,2026-04-16,Donnerstag,14:12,U-0196,s-084,205,Tablet,Album
E-02625,2026-04-16,Donnerstag,15:55,U-0105,S-011,164,Desktop,Playlist
E-02626,2026-04-16,Donnerstag,16:18,U-0080,S-041,189,Desktop,Autoplay
E-02627,2026-04-16,Donnerstag,17:08,U-0117,s-001,11,Tablet,Autoplay
E-02628,2026-04-16,Donnerstag,17:44,U-0103,S-041,13,Smart Speaker,Autoplay
E-02629,2026-04-16,Donnerstag,18:06,U-0030,S-109,317,Handy,Autoplay
E-02630,2026-04-16,Donnerstag,18:36,U-0189,S-011,164,Handy,Playlist
E-02631,2026-04-16,Donnerstag,19:06,U-0009,S-066,260,Smart Speaker,Autoplay
E-02632,2026-04-16,Donnerstag,19:22,U-0058,S-100,256,Handy,Autoplay
E-02633,2026-04-16,Donnerstag,19:41,U-0151,S-092,3,Handy,Playlist
E-02634,2026-04-16,Donnerstag,20:34,U-0170,S-069,252,Smart Speaker,Playlist
E-02635,2026-04-16,Donnerstag,20:41,U-0127,S-004,156,Desktop,Album
E-02636,2026-04-16,Donnerstag,20:45,U-0147,S-064,16,Desktop,Playlist
E-02637,2026-04-16,Donnerstag,21:22,U-0062,S-103,257,Smart Speaker,Album
E-02638,2026-04-16,Donnerstag,22:01,U-0181,S-077,120,Desktop,Suche
E-02639,2026-04-16,Donnerstag,22:24,U-0064,S-103,24,Smart Speaker,Playlist
E-02640,2026-04-16,Donnerstag,22:55,U-0022,S-055,98,Smart Speaker,Autoplay
E-02641,2026-04-17,Freitag,05:38,U-0055,S-112,301,Handy,Playlist
E-02642,2026-04-17,Freitag,06:32,U-0023,S-026,14,Handy,Playlist
E-02643,2026-04-17,Freitag,06:54,U-0132,S-063,298,Handy,Album
E-02644,2026-04-17,Freitag,07:19,U-0176,S-092,98,Handy,Suche
E-02645,2026-04-17,Freitag,07:36,U-0190,S-049,221,Handy,Suche
E-02646,2026-04-17,Freitag,08:00,U-0132,S-064,16,Handy,Autoplay
E-02647,2026-04-17,Freitag,08:02,U-0173,S-041,23,Handy,Album
E-02648,2026-04-17,Freitag,08:18,U-0098,S-041,9999,Handy,Suche
E-02649,2026-04-17,Freitag,08:29,U-0002,S-064,241,Desktop,Playlist
E-02650,2026-04-17,Freitag,09:09,U-0014,S-021,223,Desktop,Suche
E-02651,2026-04-17,Freitag,10:42,U-0085,S-070,39,Handy,Suche
E-02652,2026-04-17,Freitag,11:28,U-0014,S-095,240,Desktop,Album
E-02653,2026-04-17,Freitag,11:45,U-0056,S-062,302,Desktop,Playlist
E-02654,2026-04-17,Freitag,12:59,U-0183,S-002,152,Desktop,Suche
E-02655,2026-04-17,Freitag,14:09,U-0052,S-064,15,Desktop,Autoplay
E-02656,2026-04-17,Freitag,16:30,U-0053,S-097,195,Smart Speaker,Playlist
E-02657,2026-04-17,Freitag,17:04,U-0045,s-029,158,Tablet,Autoplay
E-02658,2026-04-17,Freitag,17:20,U-0078,S-002,24,Handy,Suche
E-02659,2026-04-17,Freitag,18:02,U-0102,S-036,165,Desktop,Suche
E-02660,2026-04-17,Freitag,18:16,U-0063,s-002,152,Tablet,Album
E-02661,2026-04-17,Freitag,19:07,U-0014,s-001,223,Tablet,Album
E-02662,2026-04-17,Freitag,19:29,U-0145,s-026,94,Tablet,Playlist
E-02663,2026-04-17,Freitag,19:43,U-0191,s-096,182,Tablet,Playlist
E-02664,2026-04-17,Freitag,20:11,U-0014,s-103,8,Tablet,Playlist
E-02665,2026-04-17,Freitag,20:58,U-0179,S-114,416,,Playlist
E-02666,2026-04-17,Freitag,21:04,U-0042,s-020,162,Tablet,Autoplay
E-02667,2026-04-17,Freitag,21:16,U-0049,S-031,242,Desktop,Playlist
E-02668,2026-04-17,Freitag,21:38,U-0140,S-036,23,Smart Speaker,Autoplay
E-02669,2026-04-17,Freitag,21:42,U-0139,S-100,256,Desktop,Playlist
E-02670,2026-04-17,Freitag,22:00,U-0193,s-096,196,Tablet,Suche
E-02671,2026-04-17,Freitag,22:05,U-0152,S-002,152,Desktop,Playlist
E-02672,2026-04-17,Freitag,22:23,U-0052,s-093,211,Tablet,Playlist
E-02673,2026-04-18,Samstag,06:08,U-0176,S-088,129,Handy,Playlist
E-02674,2026-04-18,Samstag,06:24,U-0080,S-058,327,Handy,Suche
E-02675,2026-04-18,Samstag,07:01,U-0023,S-031,55,Handy,Album
E-02676,2026-04-18,Samstag,07:13,U-0156,S-085,253,Handy,Album
E-02677,2026-04-18,Samstag,07:20,U-0072,S-100,29,Handy,Playlist
E-02678,2026-04-18,Samstag,07:30,U-0072,S-096,196,Handy,Suche
E-02679,2026-04-18,Samstag,07:42,U-0140,S-082,19,Handy,Playlist
E-02680,2026-04-18,Samstag,08:03,U-0145,S-078,105,Handy,Autoplay
E-02681,2026-04-18,Samstag,08:07,U-0200,S-107,186,Handy,Album
E-02682,2026-04-18,Samstag,08:21,U-0013,S-086,339,Smartphone,Suche
E-02683,2026-04-18,Samstag,08:27,U-0160,S-015,160,Handy,Album
E-02684,2026-04-18,Samstag,08:32,U-0178,S-015,21,Smart Speaker,Autoplay
E-02685,2026-04-18,Samstag,09:21,U-0107,S-095,240,Handy,Autoplay
E-02686,2026-04-18,Samstag,09:35,U-0010,S-031,132,Handy,Playlist
E-02687,2026-04-18,Samstag,09:36,U-0047,S-114,4,Handy,Playlist
E-02688,2026-04-18,Samstag,09:38,U-0135,s-064,241,Tablet,Suche
E-02689,2026-04-18,Samstag,10:51,U-0060,S-082,9,Smartphone,Album
E-02690,2026-04-18,Samstag,12:06,U-0045,s-002,25,Tablet,Playlist
E-02691,2026-04-18,Samstag,12:38,U-0032,S-078,7,Handy,Suche
E-02692,2026-04-18,Samstag,12:51,U-0058,S-070,319,Smart Speaker,Autoplay
E-02693,2026-04-18,Samstag,14:05,U-0107,S-011,164,Handy,Autoplay
E-02694,2026-04-18,Samstag,14:15,U-0146,S-038,207,,Autoplay
E-02695,2026-04-18,Samstag,14:20,U-0153,s-002,152,Tablet,Playlist
E-02696,2026-04-18,Samstag,15:19,U-0118,S-064,241,Desktop,Autoplay
E-02697,2026-04-18,Samstag,15:40,U-0151,S-038,172,Desktop,Playlist
E-02698,2026-04-18,Samstag,15:48,U-0146,S-002,152,Handy,Playlist
E-02699,2026-04-18,Samstag,16:25,U-0106,S-109,29,Smart Speaker,Autoplay
E-02700,2026-04-18,Samstag,16:47,U-0108,S-089,187,,Autoplay
E-02701,2026-04-18,Samstag,16:52,U-0119,S-083,200,Handy,Playlist
E-02702,2026-04-18,Samstag,17:06,U-0010,S-096,196,Handy,Playlist
E-02703,2026-04-18,Samstag,17:14,U-0124,s-002,152,Tablet,Playlist
E-02704,2026-04-18,Samstag,18:47,U-0128,S-086,130,Handy,Playlist
E-02705,2026-04-18,Samstag,19:04,,s-002,152,Tablet,Playlist
E-02706,2026-04-18,Samstag,19:15,U-0164,S-103,69,Smart Speaker,Autoplay
E-02707,2026-04-18,Samstag,19:45,U-0011,S-070,319,Handy,Playlist
E-02708,2026-04-18,Samstag,19:52,U-0102,S-011,164,Handy,Autoplay
E-02709,2026-04-18,Samstag,20:08,U-0152,S-064,167,Handy,Autoplay
E-02710,2026-04-18,Samstag,20:12,U-0007,S-002,152,Handy,Playlist
E-02711,2026-04-18,Samstag,20:17,U-0035,S-066,28,Handy,Playlist
E-02712,2026-04-18,Samstag,20:42,U-0058,S-031,227,Desktop,Autoplay
